STATION,STATION_NAME,ELEVATION,DATE,PRCP,TMAX,TMIN,TOBS,YEAR,MONTH,DAY,MEDIAN
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110524,0.7,40,31,33,2011,5,24,35.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110523,0.5,47,33,34,2011,5,23,40
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110522,0.3,50,36,38,2011,5,22,43
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110521,0.3,51,35,40,2011,5,21,43
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110520,1.1,37,31,36,2011,5,20,34
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110519,1.1,42,29,33,2011,5,19,35.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110518,0.8,43,29,30,2011,5,18,36
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110517,1,37,27,31,2011,5,17,32
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110516,0.1,41,25,29,2011,5,16,33
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110515,0,56,29,29,2011,5,15,42.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110514,0.1,55,38,42,2011,5,14,46.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110513,0,60,41,46,2011,5,13,50.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110512,0,52,33,44,2011,5,12,42.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110511,0,44,29,34,2011,5,11,36.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110510,0.3,43,26,30,2011,5,10,34.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110509,0.9,36,27,27,2011,5,9,31.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110508,0.7,48,30,30,2011,5,8,39
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110507,0,58,45,47,2011,5,7,51.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110506,0,52,44,47,2011,5,6,48
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110505,0,56,32,46,2011,5,5,44
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110504,0,40,23,33,2011,5,4,31.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110503,0,47,30,30,2011,5,3,38.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110502,0,43,20,35,2011,5,2,31.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110501,0.1,39,18,25,2011,5,1,28.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110430,0.4,36,16,21,2011,4,30,26
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110429,1,28,16,16,2011,4,29,22
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110428,0.4,48,27,27,2011,4,28,37.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110427,0,36,15,31,2011,4,27,25.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110426,1.3,26,17,19,2011,4,26,21.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110425,1.1,35,24,24,2011,4,25,29.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110424,0.1,39,23,29,2011,4,24,31
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110423,0.2,34,23,24,2011,4,23,28.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110422,0.1,34,17,25,2011,4,22,25.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110421,0.6,41,23,23,2011,4,21,32
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110420,0.4,40,24,35,2011,4,20,32
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110419,0,36,24,29,2011,4,19,30
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110418,0.3,43,30,30,2011,4,18,36.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110417,1,45,35,43,2011,4,17,40
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110416,0.8,46,33,41,2011,4,16,39.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110415,0.1,41,22,35,2011,4,15,31.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110414,0,29,19,23,2011,4,14,24
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110413,0.6,44,22,23,2011,4,13,33
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110412,0,42,28,28,2011,4,12,35
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110411,0,45,23,30,2011,4,11,34
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110410,0,28,18,25,2011,4,10,23
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110409,0.6,32,19,20,2011,4,9,25.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110408,0.5,32,19,20,2011,4,8,25.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110407,0.8,35,25,25,2011,4,7,30
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110406,0,40,19,33,2011,4,6,29.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110405,0,51,24,24,2011,4,5,37.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110404,0,38,12,33,2011,4,4,25
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110403,1.5,27,14,14,2011,4,3,20.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110402,2,50,26,26,2011,4,2,38
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110401,0,50,35,48,2011,4,1,42.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110331,0,46,33,39,2011,3,31,39.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110330,0.7,36,25,34,2011,3,30,30.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110329,0,39,11,25,2011,3,29,25
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110328,0.3,25,12,12,2011,3,28,18.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110327,0.6,32,19,23,2011,3,27,25.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110326,0,35,16,26,2011,3,26,25.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110325,0.8,27,16,19,2011,3,25,21.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110324,0.5,31,24,24,2011,3,24,27.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110323,0,35,16,29,2011,3,23,25.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110322,0.6,26,17,18,2011,3,22,21.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110321,0.5,34,20,20,2011,3,21,27
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110320,0.5,34,22,32,2011,3,20,28
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110319,0.1,34,23,23,2011,3,19,28.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110318,0.2,38,20,34,2011,3,18,29
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110317,0,29,15,22,2011,3,17,22
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110316,0.8,42,18,18,2011,3,16,30
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110315,0,44,29,40,2011,3,15,36.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110314,0.1,37,28,30,2011,3,14,32.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110313,0.1,41,22,36,2011,3,13,31.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110312,0.1,40,26,26,2011,3,12,33
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110311,0.1,40,27,34,2011,3,11,33.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110310,0,46,29,31,2011,3,10,37.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110309,0,36,23,30,2011,3,9,29.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110308,0,30,13,24,2011,3,8,21.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110307,1.1,33,17,17,2011,3,7,25
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110306,0.7,31,26,26,2011,3,6,28.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110305,0,36,26,31,2011,3,5,31
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110304,0,33,19,27,2011,3,4,26
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110303,0.3,33,22,22,2011,3,3,27.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110302,0,38,29,32,2011,3,2,33.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110301,0,42,24,31,2011,3,1,33
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110228,0,35,20,28,2011,2,28,27.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110227,0,26,14,21,2011,2,27,20
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110226,0.7,28,14,19,2011,2,26,21
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110225,1.3,24,16,20,2011,2,25,20
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110224,0,24,17,17,2011,2,24,20.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110223,0,29,12,21,2011,2,23,20.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110222,0.1,25,15,15,2011,2,22,20
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110221,0,30,11,17,2011,2,21,20.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110220,1.2,23,15,15,2011,2,20,19
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110219,1.4,29,20,20,2011,2,19,24.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110218,0,30,22,28,2011,2,18,26
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110217,0,24,12,23,2011,2,17,18
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110216,0.6,35,14,14,2011,2,16,24.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110215,0,45,32,34,2011,2,15,38.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110214,0,42,31,34,2011,2,14,36.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110213,0,43,32,39,2011,2,13,37.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110212,0,44,24,40,2011,2,12,34
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110211,0,37,15,24,2011,2,11,26
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110210,0,22,6,16,2011,2,10,14
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110209,0,18,7,10,2011,2,9,12.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110208,0,17,8,11,2011,2,8,12.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110207,1,33,14,15,2011,2,7,23.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110206,0,26,16,26,2011,2,6,21
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110205,0.9,27,19,19,2011,2,5,23
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110204,0,36,22,27,2011,2,4,29
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110203,0,32,15,24,2011,2,3,23.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110202,0,20,-8,19,2011,2,2,6
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110201,0,8,-12,-8,2011,2,1,-2
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110131,0.3,22,8,8,2011,1,31,15
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110130,0,36,22,22,2011,1,30,29
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110129,0,40,29,32,2011,1,29,34.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110128,0,48,32,35,2011,1,28,40
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110127,0,41,22,34,2011,1,27,31.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110126,0,35,20,23,2011,1,26,27.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110125,0.1,27,21,22,2011,1,25,24
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110124,0,29,18,25,2011,1,24,23.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110123,0,29,12,23,2011,1,23,20.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110122,0.6,28,14,16,2011,1,22,21
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110121,0,33,20,27,2011,1,21,26.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110120,0,28,9,22,2011,1,20,18.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110119,0,29,10,13,2011,1,19,19.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110118,0,33,22,29,2011,1,18,27.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110117,0.5,37,24,25,2011,1,17,30.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110116,1.4,37,29,37,2011,1,16,33
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110115,0,34,24,30,2011,1,15,29
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110114,0,33,24,25,2011,1,14,28.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110113,0.4,40,26,27,2011,1,13,33
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110112,0,33,20,27,2011,1,12,26.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110111,0,29,2,21,2011,1,11,15.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110110,0,10,-1,4,2011,1,10,4.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110109,0.1,16,1,2,2011,1,9,8.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110108,0,33,15,15,2011,1,8,24
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110107,0,44,29,30,2011,1,7,36.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110106,0,42,21,29,2011,1,6,31.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110105,0,29,16,24,2011,1,5,22.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110104,0,20,6,17,2011,1,4,13
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110103,0,28,8,8,2011,1,3,18
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110102,0,26,12,21,2011,1,2,19
GHCND:USS0011J42S,Snowbird UT US,2938.3,20110101,0,14,-9,13,2011,1,1,2.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101231,0,1,-10,-7,2010,12,31,-4.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101230,0.5,7,-1,-1,2010,12,30,3
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101229,1.9,28,6,7,2010,12,29,17
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101228,0,34,16,27,2010,12,28,25
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101227,0,24,15,18,2010,12,27,19.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101226,0,40,17,19,2010,12,26,28.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101225,0,48,33,38,2010,12,25,40.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101224,0,39,18,34,2010,12,24,28.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101223,0,32,19,19,2010,12,23,25.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101222,1.6,33,30,30,2010,12,22,31.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101221,0.5,31,23,30,2010,12,21,27
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101220,1,31,20,24,2010,12,20,25.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101219,3.7,34,30,31,2010,12,19,32
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101218,0.3,33,24,31,2010,12,18,28.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101217,0.4,25,14,24,2010,12,17,19.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101216,0,28,10,15,2010,12,16,19
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101215,0.3,25,10,11,2010,12,15,17.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101214,0.6,44,24,24,2010,12,14,34
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101213,0,48,37,43,2010,12,13,42.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101212,0,42,33,38,2010,12,12,37.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101211,0,33,23,33,2010,12,11,28
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101210,0.8,32,23,24,2010,12,10,27.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101209,0,38,29,30,2010,12,9,33.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101208,0,47,31,36,2010,12,8,39
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101207,0,36,23,34,2010,12,7,29.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101206,0.5,37,26,26,2010,12,6,31.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101205,0.1,42,28,34,2010,12,5,35
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101204,0.1,40,28,29,2010,12,4,34
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101203,0.1,38,29,35,2010,12,3,33.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101202,0.4,42,31,36,2010,12,2,36.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101201,0.1,35,27,32,2010,12,1,31
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101130,0.1,28,5,27,2010,11,30,16.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101129,0.1,17,3,6,2010,11,29,10
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101128,0.3,21,10,10,2010,11,28,15.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101127,0,33,20,21,2010,11,27,26.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101126,0,39,19,32,2010,11,26,29
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101125,0,22,-7,19,2010,11,25,7.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101124,0,1,-6,-5,2010,11,24,-2.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101123,1,20,-3,-3,2010,11,23,8.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101122,0.4,19,14,18,2010,11,22,16.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101121,1.6,26,14,14,2010,11,21,20
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101120,1.5,34,20,22,2010,11,20,27
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101119,0.2,41,31,32,2010,11,19,36
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101118,0,47,34,38,2010,11,18,40.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101117,0.1,36,18,35,2010,11,17,27
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101116,0.4,33,19,20,2010,11,16,26
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101115,1.3,30,27,30,2010,11,15,28.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101114,0.4,31,19,29,2010,11,14,25
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101113,0,27,18,24,2010,11,13,22.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101112,0,34,15,21,2010,11,12,24.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101111,0,26,14,15,2010,11,11,20
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101110,0.2,29,16,19,2010,11,10,22.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101109,0.1,23,12,16,2010,11,9,17.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101108,1.9,41,20,20,2010,11,8,30.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101107,0,42,36,41,2010,11,7,39
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101106,0,52,40,40,2010,11,6,46
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101105,0,56,44,46,2010,11,5,50
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101104,0,55,44,45,2010,11,4,49.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101103,0,59,44,47,2010,11,3,51.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101102,0.1,55,40,47,2010,11,2,47.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101101,0,42,30,40,2010,11,1,36
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101031,0.1,38,31,33,2010,10,31,34.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101030,0.4,46,32,33,2010,10,30,39
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101029,0.1,48,41,43,2010,10,29,44.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101028,0,49,30,44,2010,10,28,39.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101027,0.2,33,17,32,2010,10,27,25
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101026,1.7,28,18,18,2010,10,26,23
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101025,0.9,32,20,22,2010,10,25,26
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101024,1.6,41,32,32,2010,10,24,36.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101023,0.6,41,33,35,2010,10,23,37
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101022,0,42,38,38,2010,10,22,40
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101021,0,51,40,40,2010,10,21,45.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101020,0,53,42,45,2010,10,20,47.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101019,0,47,37,43,2010,10,19,42
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101018,0,48,39,40,2010,10,18,43.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101017,0,51,41,42,2010,10,17,46
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101016,0,56,44,49,2010,10,16,50
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101015,0,55,43,45,2010,10,15,49
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101014,0,56,45,48,2010,10,14,50.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101013,0,51,39,47,2010,10,13,45
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101012,0,47,36,43,2010,10,12,41.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101011,0,46,36,39,2010,10,11,41
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101010,0.1,48,38,44,2010,10,10,43
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101009,0,45,36,40,2010,10,9,40.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101008,0,42,32,37,2010,10,8,37
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101007,0.3,47,35,35,2010,10,7,41
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101006,0.8,45,38,40,2010,10,6,41.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101005,0.3,47,40,43,2010,10,5,43.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101004,0.7,50,39,41,2010,10,4,44.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101003,0,64,47,49,2010,10,3,55.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101002,0,67,54,56,2010,10,2,60.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20101001,0,68,53,59,2010,10,1,60.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100930,0,66,52,56,2010,9,30,59
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100929,0,66,54,56,2010,9,29,60
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100928,0,68,56,58,2010,9,28,62
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100927,0,67,54,57,2010,9,27,60.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100926,0,67,54,56,2010,9,26,60.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100925,0,63,50,58,2010,9,25,56.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100924,0,60,45,50,2010,9,24,52.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100923,0,53,41,47,2010,9,23,47
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100922,0.5,54,42,44,2010,9,22,48
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100921,0.1,62,47,54,2010,9,21,54.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100920,0.1,57,44,49,2010,9,20,50.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100919,0,68,56,56,2010,9,19,62
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100918,0,66,52,60,2010,9,18,59
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100917,0,65,54,55,2010,9,17,59.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100916,0,65,50,56,2010,9,16,57.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100915,0,60,46,51,2010,9,15,53
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100914,0,59,47,48,2010,9,14,53
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100913,0,63,51,54,2010,9,13,57
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100912,0,63,47,53,2010,9,12,55
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100911,0,57,39,49,2010,9,11,48
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100910,0,46,32,41,2010,9,10,39
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100909,0.1,50,35,35,2010,9,9,42.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100908,0.3,61,43,50,2010,9,8,52
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100907,0,65,44,44,2010,9,7,54.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100906,0,53,32,50,2010,9,6,42.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100905,0,61,36,36,2010,9,5,48.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100904,0,70,55,57,2010,9,4,62.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100903,0,68,52,60,2010,9,3,60
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100902,0,59,45,54,2010,9,2,52
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100901,0,57,45,49,2010,9,1,51
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100831,0,55,40,50,2010,8,31,47.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100830,0.3,44,35,42,2010,8,30,39.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100829,0.2,57,42,42,2010,8,29,49.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100828,0.1,62,52,53,2010,8,28,57
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100827,0.8,65,49,55,2010,8,27,57
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100826,0,74,58,61,2010,8,26,66
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100825,0,70,56,60,2010,8,25,63
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100824,0,65,49,60,2010,8,24,57
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100823,0,55,42,51,2010,8,23,48.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100822,0.3,68,46,47,2010,8,22,57
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100821,0,72,57,62,2010,8,21,64.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100820,0,69,51,60,2010,8,20,60
